,lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar
16997,22,4,6,7,4,4,9,11,2,8
16998,22,6,9,6,7,6,3,12,2,7
16999,22,6,7,6,5,4,3,11,2,7
17000,22,6,9,6,4,3,2,8,2,6
17001,22,3,4,4,3,2,9,10,3,8
17002,22,3,6,5,4,4,7,11,2,8
17003,22,8,15,8,8,6,1,7,2,5
17004,22,3,8,5,6,8,7,5,6,10
17005,22,7,11,9,8,7,10,8,5,5
17006,22,3,8,5,6,4,5,10,2,7
17007,22,10,10,10,8,7,6,10,5,4
17008,22,9,10,8,7,6,5,10,3,5
17009,22,1,0,2,1,1,7,8,4,8
17010,22,4,7,6,5,5,10,11,2,8
17011,22,5,7,5,5,4,3,11,2,6
17012,22,5,11,8,8,12,10,8,4,5
17013,22,10,10,10,8,7,2,11,2,7
17014,22,3,8,5,6,5,9,11,2,8
17015,22,3,9,5,6,3,4,8,5,8
17016,22,5,10,8,8,7,4,11,2,8
17017,22,10,10,9,8,9,4,11,3,6
17018,22,6,10,6,5,4,2,9,2,6
17019,22,8,9,12,8,13,7,7,5,7
17020,22,5,10,7,8,8,7,9,6,10
17021,22,4,8,5,6,4,5,8,4,8
17022,22,6,8,6,6,5,4,10,3,6
17023,22,11,11,10,6,4,6,11,2,7
17024,22,9,10,13,9,15,8,7,5,4
17025,22,5,9,7,7,7,7,5,6,12
17026,22,4,7,7,5,5,5,11,2,8
17027,22,4,4,5,6,3,7,8,4,8
17028,22,8,9,8,7,7,5,11,3,6
17029,22,7,9,10,8,11,6,6,6,12
17030,22,3,6,5,4,2,4,8,5,8
17031,22,4,10,6,8,7,7,7,6,9
17032,22,8,9,8,5,3,3,11,2,7
17033,22,3,5,5,4,4,9,11,3,8
17034,22,3,4,4,3,2,7,11,2,8
17035,22,6,9,6,5,3,2,10,2,6
17036,22,5,9,7,7,7,10,11,2,8
17037,22,2,3,4,2,2,7,10,2,7
17038,22,5,4,7,7,4,8,8,4,8
17039,22,4,7,6,5,4,5,11,2,8
17040,22,4,4,6,3,3,8,11,2,7
17041,22,1,0,2,0,0,7,8,4,8
17042,22,4,5,7,4,4,7,11,2,8
17043,22,7,12,7,6,5,4,8,1,5
17044,22,3,6,5,4,2,6,8,4,8
17045,22,2,3,3,1,2,10,11,3,8
17046,22,4,7,6,5,4,7,11,2,8
17047,22,5,8,5,6,4,2,10,2,7
17048,22,5,6,7,4,4,5,11,3,5
17049,22,5,9,8,6,3,4,8,5,8
17050,22,1,0,2,0,0,7,8,3,8
17051,22,1,0,2,0,1,8,8,4,8
17052,22,5,5,7,4,4,7,11,3,8
17053,22,5,5,7,7,4,9,8,5,8
17054,22,4,4,6,6,3,8,8,4,8
17055,22,1,0,2,1,1,8,8,4,8
17056,22,5,9,8,7,4,7,7,5,8
17057,22,1,0,2,0,1,7,8,3,8
17058,22,12,14,12,8,5,1,10,4,7
17059,22,5,11,8,8,6,4,11,2,7
17060,22,3,4,4,3,2,3,11,2,8
17061,22,6,11,9,8,14,9,7,5,6
17062,22,2,0,2,1,1,8,8,4,8
17063,22,5,6,5,4,4,5,11,3,7
17064,22,6,9,8,7,6,8,8,4,8
17065,22,3,6,5,4,3,7,10,2,8
17066,22,7,11,10,9,15,8,8,6,8
17067,22,12,14,12,8,5,9,10,4,6
17068,22,2,3,3,1,2,5,10,4,6
17069,22,4,4,6,3,3,9,11,3,8
17070,22,6,8,8,6,7,8,6,6,7
17071,22,6,9,8,7,8,8,4,7,3
17072,22,4,6,6,4,3,8,8,4,8
17073,22,2,1,3,2,2,5,10,3,8
17074,22,6,10,9,8,8,5,12,2,8
17075,22,7,8,7,6,4,2,10,3,7
17076,22,7,11,10,8,7,7,11,2,7
17077,22,4,10,6,8,4,8,8,4,8
17078,22,4,7,6,5,3,6,8,5,8
17079,22,3,8,5,6,5,11,11,2,7
17080,22,5,9,7,7,5,7,8,4,8
17081,22,4,6,6,4,3,6,8,4,8
17082,22,5,10,7,7,7,7,7,6,10
17083,22,10,10,9,8,9,5,11,4,5
17084,22,4,9,6,6,3,4,8,5,8
17085,22,6,11,8,8,4,5,8,5,8
17086,22,2,3,3,1,2,5,10,4,6
17087,22,3,3,4,5,3,10,8,4,8
17088,22,9,10,9,7,6,3,11,2,6
17089,22,7,11,7,6,4,4,8,2,6
17090,22,6,9,8,6,7,7,7,6,4
17091,22,4,9,6,7,4,6,8,4,8
17092,22,6,10,8,8,4,7,7,4,8
17093,22,9,10,9,7,9,4,10,2,6
17094,22,2,0,3,1,1,7,8,4,8
17095,22,6,9,6,4,3,1,10,3,6
17096,22,4,6,5,4,2,11,8,5,8
17097,22,3,1,5,2,2,7,11,3,8
17098,22,8,9,8,7,6,2,12,2,7
17099,22,4,6,6,4,3,7,8,4,8
17100,22,5,7,5,5,4,4,10,3,6
17101,22,8,11,8,6,5,9,8,4,6
17102,22,5,10,7,7,6,4,9,5,8
17103,22,2,0,2,0,1,7,8,4,8
17104,22,5,9,6,7,8,7,9,5,8
17105,22,5,7,5,5,5,4,9,2,6
17106,22,6,10,8,8,9,8,7,6,11
17107,22,8,11,8,8,7,6,10,4,4
17108,22,3,1,3,2,1,7,8,4,8
17109,22,7,8,7,6,5,6,11,5,4
17110,22,3,6,4,4,4,8,7,6,6
17111,22,3,7,5,5,3,6,8,4,8
17112,22,7,7,7,5,5,4,11,3,6
17113,22,6,9,6,5,4,3,9,2,5
17114,22,4,6,6,4,5,7,11,2,8
17115,22,3,7,5,5,7,9,5,5,5
17116,22,7,9,7,6,5,4,10,3,6
17117,22,5,9,5,4,3,6,9,1,6
17118,22,5,5,7,5,7,7,8,5,6
17119,22,11,12,10,6,4,4,10,2,6
17120,22,4,3,6,4,2,4,8,5,8
17121,22,4,4,5,3,3,3,11,3,7
17122,22,8,9,10,8,13,6,8,6,9
17123,22,3,2,5,4,3,7,11,2,8
17124,22,6,10,7,5,4,7,8,3,6
17125,22,5,11,7,8,4,7,7,5,8
17126,22,6,10,9,8,6,10,8,5,5
17127,22,7,9,7,4,3,6,10,1,7
17128,22,2,3,3,1,2,8,11,2,8
17129,22,3,1,4,2,1,7,8,4,8
17130,22,4,7,6,5,3,5,8,5,8
17131,22,12,15,11,8,5,6,10,2,6
17132,22,5,7,5,5,5,5,10,3,6
17133,22,6,5,9,8,4,11,8,5,8
17134,22,5,9,7,7,7,8,5,7,3
17135,22,4,7,6,5,3,9,8,5,8
17136,22,4,9,6,7,3,9,8,4,8
17137,22,2,0,2,1,1,7,8,3,8
17138,22,3,6,5,4,7,9,7,4,6
17139,22,9,10,9,7,6,2,10,2,7
17140,22,4,7,6,5,4,6,11,2,8
17141,22,5,9,7,6,5,11,11,3,7
17142,22,3,8,5,6,5,6,11,2,8
17143,22,3,4,5,6,3,6,8,4,8
17144,22,7,8,9,7,10,6,9,6,10
17145,22,6,9,6,6,6,5,10,3,7
17146,22,4,11,7,8,7,4,10,2,8
17147,22,7,10,9,7,6,4,8,5,8
17148,22,3,2,5,3,3,8,11,2,7
17149,22,3,3,4,2,2,6,11,3,6
17150,22,4,6,7,4,4,7,9,4,8
17151,22,5,4,7,6,3,6,8,5,8
17152,22,5,6,7,6,8,6,8,6,10
17153,22,5,5,8,8,4,9,7,5,8
17154,22,5,11,8,8,8,5,11,2,8
17155,22,4,9,6,7,5,10,10,3,8
17156,22,2,0,3,1,1,7,8,4,8
17157,22,3,3,4,2,2,5,10,3,7
17158,22,5,5,7,7,4,8,8,5,8
17159,22,4,9,6,7,3,8,8,4,8
17160,22,6,7,8,6,10,7,7,5,8
17161,22,6,10,8,8,9,7,8,6,8
17162,22,8,10,8,5,4,1,9,3,6
17163,22,6,10,6,7,6,3,11,2,7
17164,22,4,6,4,4,4,3,10,2,6
17165,22,4,4,5,3,3,5,11,3,6
17166,22,4,10,6,8,8,7,7,6,9
17167,22,8,11,8,8,9,4,10,2,5
17168,22,3,7,5,5,7,8,9,5,8
17169,22,5,8,7,6,3,10,8,5,8
17170,22,4,5,6,4,6,8,7,4,9
17171,22,4,5,4,3,3,3,10,2,7
17172,22,3,7,5,5,5,7,7,6,8
17173,22,4,10,7,8,6,7,10,2,8
17174,22,5,11,8,8,4,8,8,5,8
17175,22,4,7,6,5,3,7,8,4,8
17176,22,5,8,8,6,3,7,7,5,8
17177,22,6,12,7,6,5,8,8,3,6
17178,22,6,8,6,6,4,2,10,2,6
17179,22,6,11,9,9,4,9,7,5,8
17180,22,8,10,8,8,6,2,11,2,7
17181,22,4,6,6,4,3,9,8,4,8
17182,22,3,3,3,1,2,5,10,3,6
17183,22,6,10,9,8,8,6,12,2,8
17184,22,4,7,6,5,3,8,8,4,8
17185,22,7,7,7,5,4,2,10,3,6
17186,22,5,8,7,6,6,7,11,2,8
17187,22,2,1,3,2,1,8,8,4,8
17188,22,9,10,9,7,6,6,10,5,4
17189,22,4,10,7,8,6,7,8,4,8
17190,22,7,8,7,6,5,2,12,2,7
17191,22,3,4,4,3,3,4,10,4,6
17192,22,3,2,5,3,3,5,11,3,8
17193,22,2,0,2,1,1,7,8,3,8
17194,22,3,3,4,4,2,5,8,4,8
17195,22,4,7,6,5,3,5,8,4,8
17196,22,4,7,6,5,3,4,8,5,8
17197,22,8,10,11,9,14,7,7,5,9
17198,22,4,2,6,4,4,8,11,3,7
17199,22,4,7,6,5,9,8,7,5,8
17200,22,5,7,7,6,9,7,6,4,8
17201,22,6,10,8,8,9,7,9,6,12
17202,22,3,4,5,3,3,9,11,3,8
17203,22,11,15,12,9,8,7,8,3,5
17204,22,3,7,6,5,4,5,10,2,8
17205,22,4,3,5,2,2,5,11,3,6
17206,22,10,15,10,9,7,5,8,2,5
17207,22,8,11,8,8,9,6,10,4,5
17208,22,6,9,8,7,4,10,8,5,8
17209,22,4,8,5,6,3,4,8,5,8
17210,22,6,5,7,4,4,4,11,2,7
17211,22,7,7,10,6,10,8,7,5,7
17212,22,4,5,5,3,3,3,10,2,7
17213,22,5,4,6,3,3,5,11,3,6
17214,22,5,6,7,5,8,6,7,6,10
17215,22,4,9,7,6,5,8,10,2,8
17216,22,3,4,5,3,3,9,11,3,8
17217,22,7,12,7,7,4,1,9,2,6
17218,22,6,9,9,8,11,10,7,5,4
17219,22,5,4,6,3,3,5,11,3,6
17220,22,4,10,6,8,7,8,7,6,9
17221,22,6,6,7,4,4,6,11,4,5
17222,22,6,9,6,6,4,4,10,2,6
17223,22,3,1,3,2,1,8,8,4,8
17224,22,5,9,6,4,4,7,9,2,7
17225,22,5,8,8,6,11,7,7,7,11
17226,22,7,10,7,7,6,4,10,2,6
17227,22,3,4,4,3,3,6,10,4,6
17228,22,8,12,8,6,6,9,9,4,6
17229,22,3,2,5,3,3,8,11,3,7
17230,22,5,9,6,4,3,5,8,2,6
17231,22,4,7,6,5,6,7,7,6,8
17232,22,8,12,8,6,5,2,9,2,5
17233,22,4,2,5,4,3,6,10,2,8
17234,22,7,8,7,6,6,2,10,2,7
17235,22,5,8,7,6,5,4,11,2,8
17236,22,2,3,4,2,2,7,10,2,8
17237,22,6,7,6,5,6,7,10,4,6
17238,22,6,5,9,8,4,8,7,5,8
17239,22,5,5,8,7,4,11,8,5,8
17240,22,8,9,8,7,8,7,11,4,5
17241,22,3,1,5,2,2,8,11,3,7
17242,22,9,10,9,5,3,3,10,2,7
17243,22,6,8,6,6,6,4,9,2,6
17244,22,4,6,6,4,5,7,7,6,8
17245,22,5,10,8,8,11,9,8,5,5
17246,22,4,6,6,4,2,5,8,4,8
17247,22,6,11,9,8,7,5,9,5,7
17248,22,7,8,7,6,7,4,10,2,6
17249,22,5,8,5,6,4,1,10,3,7
17250,22,9,10,9,5,4,3,10,3,6
17251,22,4,6,5,4,4,4,10,3,7
17252,22,6,7,6,5,5,6,11,4,5
17253,22,5,11,8,8,4,6,8,5,8
17254,22,4,4,5,3,3,4,11,3,7
17255,22,6,7,6,5,4,3,10,2,6
17256,22,5,8,7,6,3,7,8,5,8
17257,22,6,10,8,8,9,7,7,6,8
17258,22,6,7,6,5,4,3,10,3,7
17259,22,8,14,8,8,6,3,8,1,5
17260,22,4,8,6,6,3,4,8,5,8
17261,22,8,8,8,6,5,3,11,2,6
17262,22,5,8,7,6,7,8,7,6,4
17263,22,5,10,8,8,5,3,10,3,8
17264,22,7,9,7,4,3,6,10,2,7
17265,22,7,10,10,8,7,5,8,4,7
17266,22,4,8,6,6,3,9,8,4,8
17267,22,8,9,11,8,12,7,8,5,6
17268,22,8,10,8,8,7,2,12,2,6
17269,22,4,3,6,5,3,5,8,5,8
17270,22,8,9,8,6,5,1,10,2,7
17271,22,5,10,7,8,7,6,11,2,8
17272,22,5,8,7,6,5,8,8,4,8
17273,22,4,4,5,3,3,4,11,3,6
17274,22,3,3,4,1,2,5,11,3,6
17275,22,6,8,8,7,10,7,7,5,10
17276,22,7,10,7,8,7,4,11,2,6
17277,22,6,9,9,7,7,4,10,2,8
17278,22,3,3,4,2,2,9,11,3,8
17279,22,3,3,5,5,3,6,8,4,8
17280,22,8,10,8,8,6,5,10,3,6
17281,22,10,10,10,5,4,8,10,4,6
17282,22,6,5,8,8,4,5,8,5,8
17283,22,4,6,6,4,2,7,8,4,8
17284,22,5,7,5,5,4,6,10,5,5
17285,22,6,10,6,8,7,4,10,3,5
17286,22,6,9,8,7,8,8,6,6,6
17287,22,4,8,6,6,5,8,8,4,8
17288,22,3,3,4,2,2,4,11,3,7
17289,22,5,10,7,8,7,10,11,2,7
17290,22,3,3,4,4,2,7,8,4,8
17291,22,2,3,4,2,2,8,11,3,7
17292,22,4,6,6,4,3,9,8,4,8
17293,22,4,5,6,5,7,7,7,5,8
17294,22,5,5,8,4,8,7,7,5,10
17295,22,2,1,4,2,2,7,11,2,8
17296,22,4,8,6,6,6,7,6,6,10
17297,22,5,11,8,8,8,7,11,2,8
17298,22,4,5,5,4,4,4,10,3,7
17299,22,8,9,8,6,6,2,10,2,7
17300,22,4,6,6,4,5,7,7,6,10
17301,22,5,8,8,6,3,9,8,5,8
17302,22,5,10,8,8,13,9,7,5,5
17303,22,3,7,5,5,4,7,10,2,8
17304,22,6,7,6,5,6,7,10,4,5
17305,22,5,9,8,7,7,6,11,2,8
17306,22,6,10,8,8,4,4,8,5,8
17307,22,4,4,5,3,3,6,11,5,6
17308,22,5,11,8,8,4,10,8,5,8
17309,22,4,7,6,5,4,7,8,4,8
17310,22,5,8,8,6,5,9,11,2,6
17311,22,4,5,6,8,4,7,7,4,8
17312,22,8,12,8,6,4,2,9,2,7
17313,22,7,9,8,5,4,7,8,3,5
17314,22,12,14,12,8,5,2,9,3,6
17315,22,4,9,7,7,5,9,8,4,8
17316,22,8,8,8,6,5,4,11,3,6
17317,22,6,7,6,5,4,5,10,3,5
17318,22,10,11,10,8,7,4,10,3,6
17319,22,9,12,9,6,5,4,8,2,5
17320,22,3,7,5,5,4,5,10,2,8
17321,22,8,11,7,6,4,1,9,3,6
17322,22,4,5,5,3,3,4,10,2,7
17323,22,6,8,9,7,11,9,6,5,6
17324,22,5,10,8,7,12,7,7,6,10
17325,22,4,4,6,6,3,4,8,5,8
17326,22,2,1,3,1,1,7,8,4,8
17327,22,4,2,6,4,4,7,11,2,8
17328,22,10,10,9,5,4,5,9,3,6
17329,22,9,12,9,6,5,4,7,2,5
17330,22,3,7,6,5,4,7,11,2,8
17331,22,4,3,4,2,2,4,10,2,6
17332,22,6,10,6,8,6,2,10,2,6
17333,22,5,8,5,6,5,5,10,3,5
17334,22,10,11,10,8,6,2,11,2,6
17335,22,3,3,3,2,2,5,10,3,6
17336,22,5,11,7,8,4,7,7,5,8
17337,22,4,7,6,5,8,9,6,5,7
17338,22,3,2,5,3,3,8,11,2,7
17339,22,5,11,8,8,7,10,8,5,5
17340,22,4,7,6,5,3,6,8,4,8
17341,22,4,7,5,5,3,5,8,5,8
17342,22,6,9,8,7,4,11,8,5,8
17343,22,7,8,7,6,6,6,11,5,4
17344,22,7,9,7,7,6,5,10,3,4
17345,22,3,1,5,2,3,8,11,3,7
17346,22,4,8,5,6,3,6,8,4,8
17347,22,7,9,9,8,11,9,8,6,4
17348,22,3,2,4,3,3,5,11,2,8
17349,22,5,9,5,4,4,9,8,3,6
17350,22,4,7,6,5,4,10,8,4,8
17351,22,6,10,6,7,7,4,10,2,7
17352,22,11,13,11,7,5,10,11,6,6
17353,22,7,11,7,8,8,4,10,2,6
17354,22,4,8,6,6,9,9,7,5,7
17355,22,7,7,7,5,5,6,10,4,4
17356,22,6,8,9,7,11,9,7,5,4
17357,22,7,11,10,9,7,10,11,3,7
17358,22,5,10,7,8,9,8,8,5,7
17359,22,4,8,6,6,8,10,9,5,5
17360,22,3,1,4,3,3,10,11,3,8
17361,22,7,10,7,5,3,3,9,2,6
17362,22,9,12,9,7,6,8,8,4,6
17363,22,4,9,6,7,3,5,8,5,8
17364,22,7,8,7,6,6,5,11,3,5
17365,22,2,1,4,2,2,9,11,3,8
17366,22,3,4,4,3,3,7,11,2,8
17367,22,7,9,7,4,4,5,8,2,6
17368,22,12,12,11,7,5,6,11,2,7
17369,22,4,9,6,7,5,9,10,2,7
17370,22,8,8,8,6,5,3,10,3,6
17371,22,4,2,6,4,4,5,11,3,8
17372,22,3,3,5,4,2,9,8,4,8
17373,22,6,6,6,4,5,4,11,2,6
17374,22,8,9,8,4,3,7,10,3,6
17375,22,5,10,8,8,13,9,5,5,8
17376,22,4,4,6,6,3,4,8,5,8
17377,22,5,11,7,8,9,8,7,6,2
17378,22,2,0,2,1,1,7,8,3,8
17379,22,4,9,7,6,5,7,8,4,8
17380,22,3,3,5,5,3,5,8,5,8
17381,22,3,9,5,6,5,7,11,2,8
17382,22,6,10,6,8,6,2,11,2,6
17383,22,4,3,4,1,2,3,11,3,7
17384,22,4,5,5,4,3,4,10,3,6
17385,22,5,11,8,8,4,4,8,5,8
17386,22,4,3,5,2,3,4,11,3,7
17387,22,6,7,6,5,4,6,11,4,5
17388,22,4,6,6,4,5,8,7,6,7
17389,22,5,7,5,5,4,3,11,2,7
17390,22,5,9,7,7,4,10,8,5,8
17391,22,4,3,6,4,2,11,8,5,8
17392,22,3,1,5,3,3,7,11,2,8
17393,22,8,11,8,6,5,5,8,2,5
17394,22,7,7,10,6,10,8,8,5,6
17395,22,6,10,8,8,9,7,9,6,10
17396,22,6,11,10,8,7,4,11,2,8
17397,22,10,12,10,7,5,2,8,3,6
17398,22,4,4,5,3,3,4,10,2,7
17399,22,4,11,6,8,4,11,8,5,8
17400,22,8,10,9,8,6,1,10,3,7
17401,22,4,7,6,5,3,4,8,5,8
17402,22,3,1,3,2,1,7,8,4,8
17403,22,3,2,4,3,3,8,11,2,8
17404,22,4,5,6,8,4,4,8,5,8
17405,22,3,7,5,5,4,7,11,2,8
17406,22,7,11,7,8,7,2,10,2,7
17407,22,4,3,5,5,3,8,8,5,8
17408,22,8,8,11,7,11,6,8,6,9
17409,22,6,10,6,8,6,1,10,2,7
17410,22,4,2,6,4,4,8,11,2,7
17411,22,6,6,6,4,4,2,11,2,7
17412,22,7,8,7,6,5,3,11,2,6
17413,22,3,1,3,2,1,8,8,4,8
17414,22,5,10,7,8,8,8,9,6,5
17415,22,5,8,7,6,3,5,8,5,8
17416,22,4,6,6,4,8,9,7,5,7
17417,22,8,9,8,7,6,5,10,3,4
17418,22,4,9,6,7,3,8,8,5,8
17419,22,5,7,7,5,3,4,8,5,8
17420,22,6,9,6,7,5,2,10,2,7
17421,22,3,2,4,3,3,5,10,2,8
17422,22,6,5,7,4,3,3,10,3,7
17423,22,6,8,6,6,7,7,10,4,5
17424,22,6,9,6,7,7,4,9,2,6
17425,22,5,11,8,8,8,4,12,2,8
17426,22,7,6,9,6,10,7,8,5,8
17427,22,8,8,8,6,5,2,10,2,7
17428,22,3,6,5,4,5,8,9,5,7
17429,22,6,10,9,7,7,4,11,2,8
17430,22,5,6,5,4,4,4,10,2,6
17431,22,3,4,4,3,3,5,11,2,8
17432,22,6,7,9,6,10,7,8,5,8
17433,22,1,0,2,1,1,7,8,4,8
17434,22,2,1,2,2,1,7,8,4,8
17435,22,2,1,2,1,1,8,8,4,8
17436,22,2,1,3,2,2,10,11,3,8
17437,22,4,8,6,6,3,8,8,4,8
17438,22,3,3,4,1,2,5,11,3,6
17439,22,4,8,6,6,6,8,10,2,8
17440,22,5,11,7,8,4,5,8,5,8
17441,22,6,9,6,6,5,2,11,2,7
17442,22,4,9,7,7,6,7,8,4,8
17443,22,6,9,6,6,6,3,11,2,7
17444,22,3,1,4,2,2,5,11,3,8
17445,22,7,9,9,7,6,7,8,4,8
17446,22,7,10,7,8,6,4,10,3,5
17447,22,5,9,7,7,11,10,7,5,6
17448,22,2,1,2,2,1,7,8,4,8
17449,22,7,7,7,5,4,3,11,3,6
17450,22,4,2,6,3,3,9,11,3,8
17451,22,8,11,8,9,8,4,11,2,6
17452,22,4,7,6,5,3,4,8,5,8
17453,22,1,0,2,0,0,8,8,3,8
17454,22,7,10,7,8,8,5,10,3,6
17455,22,3,4,4,2,2,6,11,3,6
17456,22,4,7,5,5,5,7,7,6,9
17457,22,8,12,9,7,5,1,8,2,6
17458,22,5,6,5,4,4,3,10,2,6
17459,22,3,7,5,5,3,10,8,4,8
17460,22,6,11,9,8,4,11,7,5,8
17461,22,6,7,6,5,4,7,11,4,6
17462,22,7,8,7,6,5,4,11,3,6
17463,22,3,7,5,5,5,7,11,2,8
17464,22,2,0,3,1,1,7,8,4,8
17465,22,6,9,8,7,4,6,8,5,8
17466,22,10,15,10,8,5,4,9,2,6
17467,22,9,10,9,5,4,6,11,2,7
17468,22,6,7,6,5,5,3,11,2,7
17469,22,4,8,6,6,6,5,11,2,8
17470,22,1,0,2,0,1,7,8,3,8
17471,22,5,10,7,8,4,11,8,5,8
17472,22,5,7,5,5,5,4,10,2,6
17473,22,5,9,7,7,4,8,8,5,8
17474,22,2,0,3,1,1,7,8,4,8
17475,22,4,7,6,5,5,7,11,1,8
17476,22,6,5,7,4,4,4,11,2,6
17477,22,6,9,6,4,4,5,8,2,5
17478,22,4,10,6,8,4,10,8,5,8
17479,22,3,4,5,3,3,6,11,3,8
17480,22,3,2,4,3,3,6,11,2,8
17481,22,6,5,7,4,4,5,11,4,6
17482,22,2,1,3,1,1,7,8,4,8
17483,22,1,0,2,1,1,7,8,3,8
17484,22,7,10,10,8,14,9,7,5,6
17485,22,8,8,11,7,12,7,6,5,9
17486,22,5,8,8,6,11,8,7,5,9
17487,22,4,9,7,7,5,9,10,2,8
17488,22,6,8,6,6,5,4,10,2,6
17489,22,8,8,11,7,12,7,7,5,8
17490,22,5,7,7,5,3,8,8,5,8
17491,22,4,7,7,5,4,4,10,3,8
17492,22,3,8,5,6,4,6,10,2,8
17493,22,4,8,6,6,7,7,8,5,8
17494,22,6,6,6,4,4,5,11,3,6
17495,22,6,10,6,7,6,3,10,2,6
17496,22,3,4,5,3,3,7,11,2,8
17497,22,6,6,8,8,4,11,8,5,8
17498,22,5,6,5,4,4,4,10,3,6
17499,22,6,11,8,8,9,8,6,6,5
17500,22,7,11,9,8,10,8,7,6,7
17501,22,6,8,6,6,5,6,10,4,6
17502,22,5,8,8,6,5,7,8,4,8
17503,22,6,9,6,4,3,3,9,2,7
17504,22,4,5,5,4,3,7,11,3,8
17505,22,3,7,5,5,3,8,8,4,8
17506,22,5,9,8,6,5,9,8,4,8
17507,22,5,6,5,4,4,4,10,3,6
17508,22,3,2,5,4,3,7,10,2,8
17509,22,7,11,8,6,5,4,7,2,5
17510,22,3,3,5,5,3,7,8,4,8
17511,22,4,8,6,6,3,6,8,4,8
17512,22,3,8,5,6,9,7,7,6,11
17513,22,4,4,5,3,3,7,11,3,8
17514,22,4,11,7,8,11,8,6,7,9
17515,22,8,12,8,6,4,1,9,3,6
17516,22,10,10,10,8,6,2,10,2,7
17517,22,4,9,6,7,6,7,5,6,8
17518,22,4,10,7,7,5,5,10,2,8
17519,22,7,10,7,8,7,4,11,2,6
17520,22,4,8,6,6,5,6,10,2,8
17521,22,5,9,7,7,6,5,11,2,8
17522,22,6,9,8,7,4,4,8,5,8
17523,22,6,8,6,6,4,2,10,3,6
17524,22,7,7,7,5,6,4,10,2,6
17525,22,6,5,8,5,8,9,8,5,6
17526,22,1,0,2,0,0,8,8,3,8
17527,22,4,4,6,3,3,8,11,3,7
17528,22,3,2,5,3,3,5,11,3,8
17529,22,2,0,2,1,1,7,8,3,8
17530,22,5,9,7,7,4,6,8,5,8
17531,22,4,8,7,6,9,9,8,5,6
17532,22,5,5,6,3,4,4,11,3,7
17533,22,10,11,10,8,7,1,11,3,7
17534,22,4,11,7,8,8,10,11,2,8
17535,22,5,5,7,8,4,9,8,4,8
17536,22,4,5,6,3,3,7,11,2,8
17537,22,4,6,6,4,4,10,11,3,7
17538,22,5,10,7,7,4,6,8,5,8
17539,22,7,10,7,7,6,5,10,4,4
17540,22,6,11,10,8,6,5,10,2,8
17541,22,3,3,4,2,2,3,10,3,6
17542,22,9,12,9,7,4,6,10,1,6
17543,22,10,12,9,6,4,5,9,2,6
17544,22,4,3,4,2,2,4,11,3,6
17545,22,2,0,2,0,1,7,8,4,8
17546,22,6,7,6,5,4,4,11,3,6
17547,22,6,5,8,7,4,4,8,5,8
17548,22,3,8,5,6,3,11,8,5,8
17549,22,4,5,6,4,3,7,11,2,8
17550,22,4,8,7,6,4,7,10,2,8
17551,22,2,3,4,2,2,7,11,2,8
17552,22,4,8,7,6,5,7,10,2,8
17553,22,6,9,8,6,7,7,7,6,10
17554,22,5,10,8,7,6,5,8,4,8
17555,22,2,1,4,3,2,9,10,3,8
17556,22,4,4,5,3,2,4,10,3,7
17557,22,7,10,7,8,5,1,10,2,7
17558,22,3,7,5,5,3,11,8,5,8
17559,22,4,9,6,7,9,8,7,5,9
17560,22,4,2,5,3,3,5,11,3,8
17561,22,3,2,5,4,3,7,10,2,7
17562,22,5,5,8,7,4,7,7,5,8
17563,22,7,7,7,5,4,4,10,3,6
17564,22,6,8,6,6,4,3,10,3,7
17565,22,4,10,6,7,4,11,8,5,8
17566,22,3,6,4,4,3,9,10,2,8
17567,22,3,2,5,3,3,8,11,3,8
17568,22,6,8,8,7,9,8,8,5,7
17569,22,5,7,7,5,4,5,8,5,8
17570,22,6,11,6,6,4,4,9,1,6
17571,22,3,3,4,1,2,3,11,3,7
17572,22,9,10,8,7,8,4,11,3,6
17573,22,3,1,5,3,3,7,11,3,8
17574,22,5,11,8,8,7,10,10,3,8
17575,22,4,9,6,7,10,8,6,6,9
17576,22,7,11,7,8,6,3,10,2,6
17577,22,3,5,5,3,3,5,11,2,8
17578,22,4,7,7,5,5,9,12,2,7
17579,22,6,9,8,7,12,10,7,5,5
17580,22,8,9,8,6,7,3,10,2,6
17581,22,10,10,10,5,4,2,10,4,7
17582,22,2,0,3,1,1,7,8,4,8
17583,22,3,6,5,4,6,10,7,4,5
17584,22,3,6,5,4,2,10,8,5,8
17585,22,1,0,2,1,1,7,8,3,8
17586,22,2,3,3,2,2,9,10,3,7
17587,22,8,10,8,5,3,6,10,2,7
17588,22,8,10,8,8,8,6,11,3,5
17589,22,10,13,10,8,5,5,9,2,6
17590,22,5,7,5,5,4,4,11,2,6
17591,22,11,15,11,8,5,2,9,3,6
17592,22,4,8,6,6,5,4,11,2,8
17593,22,4,4,5,3,3,5,11,4,6
17594,22,5,7,7,5,3,7,8,4,8
17595,22,5,9,7,7,8,8,8,6,7
17596,22,4,8,6,6,7,7,8,5,8
17597,22,6,9,8,7,9,7,9,6,10
17598,22,10,15,11,8,7,7,8,2,5
17599,22,2,1,4,1,2,8,11,3,7
17600,22,1,0,2,0,0,7,8,3,8
17601,22,1,0,1,0,0,8,8,3,8
17602,22,6,5,7,4,4,6,10,4,5
